date,time_interval,quantity
2022-10-22,3,2
2022-10-22,4,7
2022-10-22,5,6
2022-10-22,6,19
2022-10-22,7,70
2022-10-22,8,183
2022-10-22,9,283
2022-10-22,10,297
2022-10-22,11,261
2022-10-22,12,266
2022-10-22,13,278
2022-10-22,14,248
2022-10-22,15,208
2022-10-22,16,192
2022-10-22,17,226
2022-10-22,18,208
2022-10-22,19,130
2022-10-22,20,137
2022-10-22,21,93
2022-10-22,22,63
2022-10-22,23,37
2022-10-22,24,3
2022-10-23,0,21
2022-10-23,1,7
2022-10-23,2,10
2022-10-23,3,2
2022-10-23,4,4
2022-10-23,5,3
2022-10-23,6,16
2022-10-23,7,70
2022-10-23,8,138
2022-10-23,9,232
2022-10-23,10,290
2022-10-23,11,303
2022-10-23,12,303
2022-10-23,13,266
2022-10-23,14,271
2022-10-23,15,249
2022-10-23,16,261
2022-10-23,17,251
2022-10-23,18,211
2022-10-23,19,194
2022-10-23,20,161
2022-10-23,21,116
2022-10-23,22,68
2022-10-23,23,29
2022-10-23,24,8
2022-10-24,0,14
2022-10-24,1,10
2022-10-24,2,3
2022-10-24,3,7
2022-10-24,4,8
2022-10-24,5,15
2022-10-24,6,23
2022-10-24,7,63
2022-10-24,8,184
2022-10-24,9,258
2022-10-24,10,303
2022-10-24,11,278
2022-10-24,12,282
2022-10-24,13,242
2022-10-24,14,241
2022-10-24,15,163
2022-10-24,16,189
2022-10-24,17,196
2022-10-24,18,250
2022-10-24,19,204
2022-10-24,20,171
2022-10-24,21,111
2022-10-24,22,70
2022-10-24,23,21
2022-10-24,24,4
2022-10-25,0,8
2022-10-25,1,4
2022-10-25,2,6
2022-10-25,3,2
2022-10-25,4,3
2022-10-25,5,13
2022-10-25,6,21
2022-10-25,7,97
2022-10-25,8,189
2022-10-25,9,270
2022-10-25,10,276
2022-10-25,11,295
2022-10-25,12,256
2022-10-25,13,235
2022-10-25,14,190
2022-10-25,15,194
2022-10-25,16,194
2022-10-25,17,219
2022-10-25,18,270
2022-10-25,19,217
2022-10-25,20,213
2022-10-25,21,136
2022-10-25,22,71
2022-10-25,23,33
2022-10-25,24,7
2022-10-26,0,6
2022-10-26,1,7
2022-10-26,2,2
2022-10-26,3,2
2022-10-26,4,2
2022-10-26,5,2
2022-10-26,6,19
2022-10-26,7,56
2022-10-26,8,146
2022-10-26,9,289
2022-10-26,10,346
2022-10-26,11,282
2022-10-26,12,210
2022-10-26,13,246
2022-10-26,14,197
2022-10-26,15,190
2022-10-26,16,227
2022-10-26,17,224
2022-10-26,18,258
2022-10-26,19,226
2022-10-26,20,176
2022-10-26,21,129
2022-10-26,22,70
2022-10-26,23,44
2022-10-26,24,6
2022-10-27,0,2
2022-10-27,1,8
2022-10-27,2,3
2022-10-27,3,3
2022-10-27,4,2
2022-10-27,5,14
2022-10-27,6,27
2022-10-27,7,101
2022-10-27,8,210
2022-10-27,9,296
2022-10-27,10,288
2022-10-27,11,265
2022-10-27,12,279
2022-10-27,13,229
2022-10-27,14,204
2022-10-27,15,196
2022-10-27,16,198
2022-10-27,17,227
2022-10-27,18,254
2022-10-27,19,217
2022-10-27,20,180
2022-10-27,21,122
2022-10-27,22,63
2022-10-27,23,31
2022-10-27,24,4
2022-10-28,0,9
2022-10-28,1,10
2022-10-28,2,1
2022-10-28,3,2
2022-10-28,4,5
2022-10-28,5,12
2022-10-28,6,23
2022-10-28,7,68
2022-10-28,8,186
2022-10-28,9,322
2022-10-28,10,285
2022-10-28,11,296
2022-10-28,12,269
2022-10-28,13,242
2022-10-28,14,233
2022-10-28,15,222
2022-10-28,16,211
2022-10-28,17,270
2022-10-28,18,275
2022-10-28,19,248
2022-10-28,20,204
2022-10-28,21,124
2022-10-28,22,64
2022-10-28,23,24
2022-10-28,24,7
2022-10-29,0,10
2022-10-29,1,8
2022-10-29,2,5
2022-10-29,3,1
2022-10-29,4,5
2022-10-29,5,5
2022-10-29,6,24
2022-10-29,7,72
2022-10-29,8,156
2022-10-29,9,278
2022-10-29,10,289
2022-10-29,11,323
2022-10-29,12,328
2022-10-29,13,201
2022-10-29,14,226
2022-10-29,15,270
2022-10-29,16,231
2022-10-29,17,198
2022-10-29,18,146
2022-10-29,19,177
2022-10-29,20,138
2022-10-29,21,88
2022-10-29,22,59
2022-10-29,23,38
2022-10-29,24,5
2022-10-30,0,9
2022-10-30,1,15
2022-10-30,2,7
2022-10-30,3,6
2022-10-30,4,3
2022-10-30,5,8
2022-10-30,6,15
2022-10-30,7,43
2022-10-30,8,147
2022-10-30,9,244
2022-10-30,10,241
2022-10-30,11,160
2022-10-30,12,222
2022-10-30,13,310
2022-10-30,14,300
2022-10-30,15,227
2022-10-30,16,281
2022-10-30,17,262
2022-10-30,18,264
2022-10-30,19,210
2022-10-30,20,178
2022-10-30,21,127
2022-10-30,22,59
2022-10-30,23,32
2022-10-30,24,4
2022-10-31,0,11
2022-10-31,1,6
2022-10-31,2,9
2022-10-31,3,8
2022-10-31,4,5
2022-10-31,5,10
2022-10-31,6,18
2022-10-31,7,74
2022-10-31,8,173
2022-10-31,9,267
2022-10-31,10,283
2022-10-31,11,343
2022-10-31,12,308
2022-10-31,13,243
2022-10-31,14,229
2022-10-31,15,223
2022-10-31,16,247
2022-10-31,17,264
2022-10-31,18,226
2022-10-31,19,246
2022-10-31,20,208
2022-10-31,21,149
2022-10-31,22,56
2022-10-31,23,36
2022-10-31,24,6
2022-11-01,0,13
2022-11-01,1,11
2022-11-01,2,2
2022-11-01,3,2
2022-11-01,4,5
2022-11-01,5,11
2022-11-01,6,19
2022-11-01,7,71
2022-11-01,8,138
2022-11-01,9,233
2022-11-01,10,275
2022-11-01,11,298
2022-11-01,12,287
2022-11-01,13,234
2022-11-01,14,219
2022-11-01,15,204
2022-11-01,16,200
2022-11-01,17,217
2022-11-01,18,242
2022-11-01,19,231
2022-11-01,20,184
2022-11-01,21,138
2022-11-01,22,69
2022-11-01,23,36
2022-11-01,24,6
2022-11-02,0,12
2022-11-02,1,8
2022-11-02,2,5
2022-11-02,3,6
2022-11-02,4,2
2022-11-02,5,14
2022-11-02,6,36
2022-11-02,7,102
2022-11-02,8,223
2022-11-02,9,296
2022-11-02,10,379
2022-11-02,11,352
2022-11-02,12,272
2022-11-02,13,227
2022-11-02,14,231
2022-11-02,15,210
2022-11-02,16,188
2022-11-02,17,226
2022-11-02,18,229
2022-11-02,19,214
2022-11-02,20,199
2022-11-02,21,147
2022-11-02,22,76
2022-11-02,23,38
2022-11-02,24,4
2022-11-03,0,11
2022-11-03,1,9
2022-11-03,2,6
2022-11-03,3,6
2022-11-03,4,4
2022-11-03,5,22
2022-11-03,6,36
2022-11-03,7,86
2022-11-03,8,195
2022-11-03,9,320
2022-11-03,10,385
2022-11-03,11,298
2022-11-03,12,296
2022-11-03,13,307
2022-11-03,14,225
2022-11-03,15,212
2022-11-03,16,189
2022-11-03,17,237
2022-11-03,18,237
2022-11-03,19,248
2022-11-03,20,176
2022-11-03,21,131
2022-11-03,22,77
2022-11-03,23,44
2022-11-03,24,5
2022-11-04,0,12
2022-11-04,1,12
2022-11-04,2,9
2022-11-04,3,7
2022-11-04,4,7
2022-11-04,5,15
2022-11-04,6,26
2022-11-04,7,54
2022-11-04,8,159
2022-11-04,9,276
2022-11-04,10,271
2022-11-04,11,324
2022-11-04,12,331
2022-11-04,13,275
2022-11-04,14,223
2022-11-04,15,220
2022-11-04,16,236
2022-11-04,17,213
2022-11-04,18,206
2022-11-04,19,164
2022-11-04,20,128
2022-11-04,21,117
2022-11-04,22,60
2022-11-04,23,26
2022-11-04,24,12
2022-11-05,0,17
2022-11-05,1,11
2022-11-05,2,8
2022-11-05,3,5
2022-11-05,4,9
2022-11-05,5,4
2022-11-05,6,20
2022-11-05,7,53
2022-11-05,8,123
2022-11-05,9,222
2022-11-05,10,237
2022-11-05,11,292
2022-11-05,12,266
2022-11-05,13,253
2022-11-05,14,233
2022-11-05,15,216
2022-11-05,16,230
2022-11-05,17,232
2022-11-05,18,203
2022-11-05,19,198
2022-11-05,20,129
2022-11-05,21,120
2022-11-05,22,57
2022-11-05,23,39
2022-11-05,24,5
2022-11-06,0,15
2022-11-06,1,9
2022-11-06,2,4
2022-11-06,3,5
2022-11-06,4,7
2022-11-06,5,7
2022-11-06,6,24
2022-11-06,7,44
2022-11-06,8,124
2022-11-06,9,248
2022-11-06,10,281
2022-11-06,11,310
2022-11-06,12,326
2022-11-06,13,279
2022-11-06,14,272
2022-11-06,15,300
2022-11-06,16,268
2022-11-06,17,274
2022-11-06,18,261
2022-11-06,19,216
2022-11-06,20,186
2022-11-06,21,127
2022-11-06,22,64
2022-11-06,23,29
2022-11-06,24,3
2022-11-07,0,6
2022-11-07,1,8
2022-11-07,2,6
2022-11-07,3,4
2022-11-07,4,2
2022-11-07,5,8
2022-11-07,6,31
2022-11-07,7,68
2022-11-07,8,155
2022-11-07,9,274
2022-11-07,10,276
2022-11-07,11,310
2022-11-07,12,298
2022-11-07,13,307
2022-11-07,14,234
2022-11-07,15,239
2022-11-07,16,246
2022-11-07,17,242
2022-11-07,18,223
2022-11-07,19,261
2022-11-07,20,189
2022-11-07,21,125
2022-11-07,22,69
2022-11-07,23,27
2022-11-07,24,4
2022-11-08,0,8
2022-11-08,1,8
2022-11-08,2,5
2022-11-08,3,8
2022-11-08,4,6
2022-11-08,5,7
2022-11-08,6,37
2022-11-08,7,73
2022-11-08,8,164
2022-11-08,9,267
2022-11-08,10,306
2022-11-08,11,311
2022-11-08,12,281
2022-11-08,13,265
2022-11-08,14,267
2022-11-08,15,208
2022-11-08,16,219
2022-11-08,17,239
2022-11-08,18,261
2022-11-08,19,270
2022-11-08,20,181
2022-11-08,21,135
2022-11-08,22,84
2022-11-08,23,39
2022-11-08,24,4
2022-11-09,0,9
2022-11-09,1,7
2022-11-09,2,4
2022-11-09,3,2
2022-11-09,4,5
2022-11-09,5,6
2022-11-09,6,30
2022-11-09,7,101
2022-11-09,8,182
2022-11-09,9,297
2022-11-09,10,291
2022-11-09,11,305
2022-11-09,12,305
2022-11-09,13,290
2022-11-09,14,206
2022-11-09,15,177
2022-11-09,16,229
2022-11-09,17,220
2022-11-09,18,245
2022-11-09,19,234
2022-11-09,20,189
2022-11-09,21,142
2022-11-09,22,76
2022-11-09,23,33
2022-11-09,24,4
2022-11-10,0,6
2022-11-10,1,6
2022-11-10,2,4
2022-11-10,3,10
2022-11-10,4,9
2022-11-10,5,13
2022-11-10,6,34
2022-11-10,7,86
2022-11-10,8,185
2022-11-10,9,268
2022-11-10,10,295
2022-11-10,11,309
2022-11-10,12,269
2022-11-10,13,237
2022-11-10,14,255
2022-11-10,15,215
2022-11-10,16,200
2022-11-10,17,225
2022-11-10,18,256
2022-11-10,19,236
2022-11-10,20,205
2022-11-10,21,116
2022-11-10,22,64
2022-11-10,23,42
2022-11-10,24,3
2022-11-11,0,18
2022-11-11,1,7
2022-11-11,2,3
2022-11-11,3,6
2022-11-11,4,5
2022-11-11,5,12
2022-11-11,6,34
2022-11-11,7,82
2022-11-11,8,192
2022-11-11,9,278
2022-11-11,10,299
2022-11-11,11,266
2022-11-11,12,272
2022-11-11,13,266
2022-11-11,14,237
2022-11-11,15,250
2022-11-11,16,241
2022-11-11,17,230
2022-11-11,18,218
2022-11-11,19,252
2022-11-11,20,202
2022-11-11,21,144
2022-11-11,22,90
2022-11-11,23,33
2022-11-11,24,4
2022-11-12,0,8
2022-11-12,1,15
2022-11-12,2,3
2022-11-12,3,7
2022-11-12,4,8
2022-11-12,5,11
2022-11-12,6,23
2022-11-12,7,68
2022-11-12,8,172
2022-11-12,9,273
2022-11-12,10,275
2022-11-12,11,304
2022-11-12,12,306
2022-11-12,13,306
2022-11-12,14,290
2022-11-12,15,245
2022-11-12,16,258
2022-11-12,17,247
2022-11-12,18,212
2022-11-12,19,201
2022-11-12,20,163
2022-11-12,21,128
2022-11-12,22,90
2022-11-12,23,29
2022-11-12,24,5
2022-11-13,0,16
2022-11-13,1,13
2022-11-13,2,4
2022-11-13,3,3
2022-11-13,4,7
2022-11-13,5,8
2022-11-13,6,16
2022-11-13,7,49
2022-11-13,8,146
2022-11-13,9,276
2022-11-13,10,329
2022-11-13,11,305
2022-11-13,12,293
2022-11-13,13,314
2022-11-13,14,295
2022-11-13,15,296
2022-11-13,16,272
2022-11-13,17,290
2022-11-13,18,250
2022-11-13,19,221
2022-11-13,20,150
2022-11-13,21,119
2022-11-13,22,66
2022-11-13,23,23
2022-11-13,24,4
2022-11-14,0,4
2022-11-14,1,11
2022-11-14,2,9
2022-11-14,3,7
2022-11-14,4,1
2022-11-14,5,4
2022-11-14,6,43
2022-11-14,7,81
2022-11-14,8,163
2022-11-14,9,271
2022-11-14,10,319
2022-11-14,11,318
2022-11-14,12,256
2022-11-14,13,231
2022-11-14,14,235
2022-11-14,15,212
2022-11-14,16,241
2022-11-14,17,244
2022-11-14,18,213
2022-11-14,19,272
2022-11-14,20,200
2022-11-14,21,156
2022-11-14,22,65
2022-11-14,23,37
2022-11-14,24,3
2022-11-15,0,13
2022-11-15,1,8
2022-11-15,2,8
2022-11-15,3,6
2022-11-15,4,3
2022-11-15,5,17
2022-11-15,6,40
2022-11-15,7,87
2022-11-15,8,168
2022-11-15,9,287
2022-11-15,10,298
2022-11-15,11,298
2022-11-15,12,268
2022-11-15,13,242
2022-11-15,14,256
2022-11-15,15,230
2022-11-15,16,229
2022-11-15,17,239
2022-11-15,18,237
2022-11-15,19,236
2022-11-15,20,172
2022-11-15,21,153
2022-11-15,22,84
2022-11-15,23,28
2022-11-15,24,8
2022-11-16,0,9
2022-11-16,1,7
2022-11-16,2,5
2022-11-16,3,4
2022-11-16,4,7
2022-11-16,5,20
2022-11-16,6,39
2022-11-16,7,97
2022-11-16,8,209
2022-11-16,9,349
2022-11-16,10,316
2022-11-16,11,332
2022-11-16,12,304
2022-11-16,13,212
2022-11-16,14,203
2022-11-16,15,169
2022-11-16,16,207
2022-11-16,17,244
2022-11-16,18,229
2022-11-16,19,197
2022-11-16,20,233
2022-11-16,21,153
2022-11-16,22,57
2022-11-16,23,38
2022-11-16,24,2
2022-11-17,0,13
2022-11-17,1,4
2022-11-17,2,2
2022-11-17,3,5
2022-11-17,4,13
2022-11-17,5,10
2022-11-17,6,48
2022-11-17,7,103
2022-11-17,8,192
2022-11-17,9,373
2022-11-17,10,348
2022-11-17,11,358
2022-11-17,12,301
2022-11-17,13,221
2022-11-17,14,248
2022-11-17,15,177
2022-11-17,16,232
2022-11-17,17,240
2022-11-17,18,266
2022-11-17,19,250
2022-11-17,20,189
2022-11-17,21,153
2022-11-17,22,78
2022-11-17,23,40
2022-11-17,24,5
2022-11-18,0,11
2022-11-18,1,5
2022-11-18,2,4
2022-11-18,3,4
2022-11-18,4,7
2022-11-18,5,15
2022-11-18,6,34
2022-11-18,7,90
2022-11-18,8,209
2022-11-18,9,348
2022-11-18,10,365
2022-11-18,11,290
2022-11-18,12,227
2022-11-18,13,281
2022-11-18,14,244
2022-11-18,15,223
2022-11-18,16,212
2022-11-18,17,251
2022-11-18,18,238
2022-11-18,19,246
2022-11-18,20,192
2022-11-18,21,172
2022-11-18,22,82
2022-11-18,23,40
2022-11-18,24,5
2022-11-19,0,18
2022-11-19,1,10
2022-11-19,2,7
2022-11-19,3,5
2022-11-19,4,5
2022-11-19,5,12
2022-11-19,6,25
2022-11-19,7,68
2022-11-19,8,182
2022-11-19,9,322
2022-11-19,10,363
2022-11-19,11,328
2022-11-19,12,334
2022-11-19,13,271
2022-11-19,14,256
2022-11-19,15,260
2022-11-19,16,249
2022-11-19,17,227
2022-11-19,18,194
2022-11-19,19,194
2022-11-19,20,169
2022-11-19,21,105
2022-11-19,22,81
2022-11-19,23,43
2022-11-19,24,8
2022-11-20,0,14
2022-11-20,1,11
2022-11-20,2,6
2022-11-20,3,5
2022-11-20,4,8
2022-11-20,5,9
2022-11-20,6,28
2022-11-20,7,59
2022-11-20,8,141
2022-11-20,9,286
2022-11-20,10,359
2022-11-20,11,323
2022-11-20,12,359
2022-11-20,13,318
2022-11-20,14,293
2022-11-20,15,291
2022-11-20,16,270
2022-11-20,17,282
2022-11-20,18,241
2022-11-20,19,206
2022-11-20,20,138
2022-11-20,21,123
2022-11-20,22,69
2022-11-20,23,27
2022-11-20,24,5
2022-11-21,0,10
2022-11-21,1,4
2022-11-21,2,9
2022-11-21,3,4
2022-11-21,4,8
2022-11-21,5,13
2022-11-21,6,29
2022-11-21,7,74
2022-11-21,8,162
2022-11-21,9,280
2022-11-21,10,286
2022-11-21,11,338
2022-11-21,12,300
2022-11-21,13,247
2022-11-21,14,241
2022-11-21,15,235
2022-11-21,16,204
2022-11-21,17,244
2022-11-21,18,225
2022-11-21,19,218
2022-11-21,20,206
2022-11-21,21,159
2022-11-21,22,76
2022-11-21,23,29
2022-11-21,24,4
2022-11-22,0,13
2022-11-22,1,7
2022-11-22,2,7
2022-11-22,3,3
2022-11-22,4,8
2022-11-22,5,10
2022-11-22,6,36
2022-11-22,7,84
2022-11-22,8,175
2022-11-22,9,261
2022-11-22,10,330
2022-11-22,11,328
2022-11-22,12,328
2022-11-22,13,297
2022-11-22,14,261
2022-11-22,15,225
2022-11-22,16,224
2022-11-22,17,241
2022-11-22,18,249
2022-11-22,19,242
2022-11-22,20,221
2022-11-22,21,166
2022-11-22,22,72
2022-11-22,23,44
2022-11-22,24,5
2022-11-23,0,8
2022-11-23,1,5
2022-11-23,2,5
2022-11-23,3,5
2022-11-23,4,9
2022-11-23,5,9
2022-11-23,6,35
2022-11-23,7,95
2022-11-23,8,173
2022-11-23,9,291
2022-11-23,10,307
2022-11-23,11,333
2022-11-23,12,312
2022-11-23,13,283
2022-11-23,14,261
2022-11-23,15,224
2022-11-23,16,245
2022-11-23,17,260
2022-11-23,18,229
2022-11-23,19,231
2022-11-23,20,198
2022-11-23,21,140
2022-11-23,22,73
2022-11-23,23,30
2022-11-23,24,2
2022-11-24,0,1
2022-11-24,1,9
2022-11-24,2,14
2022-11-24,3,4
2022-11-24,4,11
2022-11-24,5,12
2022-11-24,6,33
2022-11-24,7,76
2022-11-24,8,217
2022-11-24,9,279
2022-11-24,10,308
2022-11-24,11,307
2022-11-24,12,324
2022-11-24,13,259
2022-11-24,14,254
2022-11-24,15,225
2022-11-24,16,216
2022-11-24,17,251
2022-11-24,18,232
2022-11-24,19,237
2022-11-24,20,176
2022-11-24,21,151
2022-11-24,22,69
2022-11-24,23,31
2022-11-24,24,8
2022-11-25,0,16
2022-11-25,1,13
2022-11-25,2,10
2022-11-25,3,8
2022-11-25,4,4
2022-11-25,5,15
2022-11-25,6,34
2022-11-25,7,89
2022-11-25,8,173
2022-11-25,9,282
2022-11-25,10,357
2022-11-25,11,318
2022-11-25,12,326
2022-11-25,13,262
2022-11-25,14,259
2022-11-25,15,237
2022-11-25,16,259
2022-11-25,17,266
2022-11-25,18,237
2022-11-25,19,215
2022-11-25,20,199
2022-11-25,21,130
2022-11-25,22,87
2022-11-25,23,57
2022-11-25,24,6
2022-11-26,0,13
2022-11-26,1,9
2022-11-26,2,8
2022-11-26,3,5
2022-11-26,4,6
2022-11-26,5,13
2022-11-26,6,24
2022-11-26,7,75
2022-11-26,8,185
2022-11-26,9,289
2022-11-26,10,334
2022-11-26,11,336
2022-11-26,12,319
2022-11-26,13,282
2022-11-26,14,267
2022-11-26,15,230
2022-11-26,16,231
2022-11-26,17,243
2022-11-26,18,211
2022-11-26,19,197
2022-11-26,20,178
2022-11-26,21,107
2022-11-26,22,74
2022-11-26,23,44
2022-11-26,24,8
2022-11-27,0,19
2022-11-27,1,9
2022-11-27,2,9
2022-11-27,3,9
2022-11-27,4,4
2022-11-27,5,5
2022-11-27,6,17
2022-11-27,7,49
2022-11-27,8,131
2022-11-27,9,272
2022-11-27,10,302
2022-11-27,11,352
2022-11-27,12,311
2022-11-27,13,300
2022-11-27,14,302
2022-11-27,15,345
2022-11-27,16,299
2022-11-27,17,267
2022-11-27,18,242
2022-11-27,19,213
2022-11-27,20,153
2022-11-27,21,111
2022-11-27,22,68
2022-11-27,23,28
2022-11-27,24,3
2022-11-28,0,16
2022-11-28,1,14
2022-11-28,2,5
2022-11-28,3,4
2022-11-28,4,4
2022-11-28,5,6
2022-11-28,6,35
2022-11-28,7,91
2022-11-28,8,173
2022-11-28,9,249
2022-11-28,10,321
2022-11-28,11,328
2022-11-28,12,315
2022-11-28,13,302
2022-11-28,14,237
2022-11-28,15,242
2022-11-28,16,238
2022-11-28,17,258
2022-11-28,18,216
2022-11-28,19,227
2022-11-28,20,204
2022-11-28,21,136
2022-11-28,22,87
2022-11-28,23,33
2022-11-28,24,4
2022-11-29,0,11
2022-11-29,1,9
2022-11-29,2,3
2022-11-29,3,5
2022-11-29,4,5
2022-11-29,5,14
2022-11-29,6,39
2022-11-29,7,86
2022-11-29,8,178
2022-11-29,9,262
2022-11-29,10,314
2022-11-29,11,322
2022-11-29,12,301
2022-11-29,13,265
2022-11-29,14,235
2022-11-29,15,246
2022-11-29,16,236
2022-11-29,17,248
2022-11-29,18,238
2022-11-29,19,250
2022-11-29,20,194
2022-11-29,21,152
2022-11-29,22,75
2022-11-29,23,34
2022-11-29,24,5
2022-11-30,0,11
2022-11-30,1,12
2022-11-30,2,5
2022-11-30,3,4
2022-11-30,4,7
2022-11-30,5,15
2022-11-30,6,31
2022-11-30,7,99
2022-11-30,8,166
2022-11-30,9,317
2022-11-30,10,367
2022-11-30,11,93
2022-11-30,12,342
2022-11-30,13,309
2022-11-30,14,260
2022-11-30,15,149
2022-11-30,16,280
2022-11-30,17,262
2022-11-30,18,260
2022-11-30,19,297
2022-11-30,20,235
2022-11-30,21,167
2022-11-30,22,83
2022-11-30,23,48
2022-11-30,24,7
2022-12-01,0,10
2022-12-01,1,7
2022-12-01,2,3
2022-12-01,3,9
2022-12-01,4,8
2022-12-01,5,20
2022-12-01,6,39
2022-12-01,7,94
2022-12-01,8,193
2022-12-01,9,345
2022-12-01,10,377
2022-12-01,11,346
2022-12-01,12,295
2022-12-01,13,307
2022-12-01,14,244
2022-12-01,15,223
2022-12-01,16,251
2022-12-01,17,270
2022-12-01,18,258
2022-12-01,19,227
2022-12-01,20,161
2022-12-01,21,169
2022-12-01,22,74
2022-12-01,23,42
2022-12-01,24,1
2022-12-02,0,6
2022-12-02,1,10
2022-12-02,2,3
2022-12-02,3,8
2022-12-02,4,6
2022-12-02,5,16
2022-12-02,6,37
2022-12-02,7,86
2022-12-02,8,190
2022-12-02,9,299
2022-12-02,10,371
2022-12-02,11,336
2022-12-02,12,312
2022-12-02,13,304
2022-12-02,14,244
2022-12-02,15,239
2022-12-02,16,253
2022-12-02,17,272
2022-12-02,18,257
2022-12-02,19,240
2022-12-02,20,173
2022-12-02,21,169
2022-12-02,22,78
2022-12-02,23,42
2022-12-02,24,7
2022-12-03,0,8
2022-12-03,1,9
2022-12-03,2,10
2022-12-03,3,8
2022-12-03,4,5
2022-12-03,5,6
2022-12-03,6,24
2022-12-03,7,57
2022-12-03,8,161
2022-12-03,9,270
2022-12-03,10,333
2022-12-03,11,351
2022-12-03,12,328
2022-12-03,13,298
2022-12-03,14,257
2022-12-03,15,290
2022-12-03,16,287
2022-12-03,17,251
2022-12-03,18,260
2022-12-03,19,198
2022-12-03,20,153
2022-12-03,21,148
2022-12-03,22,83
2022-12-03,23,31
2022-12-03,24,7
2022-12-04,0,7
2022-12-04,1,11
2022-12-04,2,7
2022-12-04,3,2
2022-12-04,4,10
2022-12-04,5,9
2022-12-04,6,18
2022-12-04,7,46
2022-12-04,8,152
2022-12-04,9,255
2022-12-04,10,363
2022-12-04,11,328
2022-12-04,12,331
2022-12-04,13,299
2022-12-04,14,295
2022-12-04,15,280
2022-12-04,16,298
2022-12-04,17,256
2022-12-04,18,245
2022-12-04,19,195
2022-12-04,20,171
2022-12-04,21,134
2022-12-04,22,60
2022-12-04,23,34
2022-12-04,24,8
2022-12-05,0,9
2022-12-05,1,8
2022-12-05,2,4
2022-12-05,3,6
2022-12-05,4,4
2022-12-05,5,6
2022-12-05,6,28
2022-12-05,7,88
2022-12-05,8,179
2022-12-05,9,330
2022-12-05,10,349
2022-12-05,11,330
2022-12-05,12,342
2022-12-05,13,276
2022-12-05,14,243
2022-12-05,15,241
2022-12-05,16,277
2022-12-05,17,236
2022-12-05,18,288
2022-12-05,19,247
2022-12-05,20,236
2022-12-05,21,173
2022-12-05,22,105
2022-12-05,23,41
2022-12-05,24,11
2022-12-06,0,7
2022-12-06,1,6
2022-12-06,2,3
2022-12-06,3,4
2022-12-06,4,7
2022-12-06,5,15
2022-12-06,6,31
2022-12-06,7,73
2022-12-06,8,177
2022-12-06,9,293
2022-12-06,10,354
2022-12-06,11,311
2022-12-06,12,337
2022-12-06,13,281
2022-12-06,14,272
2022-12-06,15,254
2022-12-06,16,258
2022-12-06,17,257
2022-12-06,18,264
2022-12-06,19,267
2022-12-06,20,218
2022-12-06,21,151
2022-12-06,22,85
2022-12-06,23,45
2022-12-06,24,2
2022-12-07,0,7
2022-12-07,1,9
2022-12-07,2,8
2022-12-07,3,8
2022-12-07,4,4
2022-12-07,5,17
2022-12-07,6,24
2022-12-07,7,72
2022-12-07,8,167
2022-12-07,9,289
2022-12-07,10,376
2022-12-07,11,361
2022-12-07,12,315
2022-12-07,13,301
2022-12-07,14,265
2022-12-07,15,242
2022-12-07,16,259
2022-12-07,17,250
2022-12-07,18,322
2022-12-07,19,300
2022-12-07,20,209
2022-12-07,21,159
2022-12-07,22,65
2022-12-07,23,38
2022-12-07,24,8
2022-12-08,0,18
2022-12-08,1,10
2022-12-08,2,6
2022-12-08,3,5
2022-12-08,4,5
2022-12-08,5,10
2022-12-08,6,43
2022-12-08,7,86
2022-12-08,8,192
2022-12-08,9,330
2022-12-08,10,351
2022-12-08,11,328
2022-12-08,12,323
2022-12-08,13,323
2022-12-08,14,264
2022-12-08,15,298
2022-12-08,16,258
2022-12-08,17,292
2022-12-08,18,250
2022-12-08,19,254
2022-12-08,20,200
2022-12-08,21,150
2022-12-08,22,101
2022-12-08,23,38
2022-12-08,24,6
2022-12-09,0,4
2022-12-09,1,11
2022-12-09,2,7
2022-12-09,3,5
2022-12-09,4,3
2022-12-09,5,12
2022-12-09,6,41
2022-12-09,7,82
2022-12-09,8,195
2022-12-09,9,302
2022-12-09,10,352
2022-12-09,11,384
2022-12-09,12,370
2022-12-09,13,290
2022-12-09,14,255
2022-12-09,15,268
2022-12-09,16,312
2022-12-09,17,254
2022-12-09,18,274
2022-12-09,19,257
2022-12-09,20,232
2022-12-09,21,175
2022-12-09,22,102
2022-12-09,23,38
2022-12-09,24,3
2022-12-10,0,6
2022-12-10,1,14
2022-12-10,2,10
2022-12-10,3,4
2022-12-10,4,5
2022-12-10,5,18
2022-12-10,6,19
2022-12-10,7,58
2022-12-10,8,137
2022-12-10,9,280
2022-12-10,10,369
2022-12-10,11,373
2022-12-10,12,364
2022-12-10,13,379
2022-12-10,14,331
2022-12-10,15,307
2022-12-10,16,268
2022-12-10,17,240
2022-12-10,18,235
2022-12-10,19,207
2022-12-10,20,179
2022-12-10,21,138
2022-12-10,22,109
2022-12-10,23,33
2022-12-10,24,3
2022-12-11,0,15
2022-12-11,1,11
2022-12-11,2,8
2022-12-11,3,8
2022-12-11,4,9
2022-12-11,5,14
2022-12-11,6,17
2022-12-11,7,63
2022-12-11,8,130
2022-12-11,9,292
2022-12-11,10,362
2022-12-11,11,365
2022-12-11,12,364
2022-12-11,13,342
2022-12-11,14,331
2022-12-11,15,273
2022-12-11,16,303
2022-12-11,17,289
2022-12-11,18,294
2022-12-11,19,236
2022-12-11,20,222
2022-12-11,21,180
2022-12-11,22,78
2022-12-11,23,46
